routeId,capacity,deliveriesNumber,routeCreationTimestamp
r-shiinc-259609,1,3,"2020-05-27 16:25:10"
r-shiinc-259649,3,16,"2020-05-27 16:27:34"
r-shiinc-259650,3,21,"2020-05-27 16:27:48"
r-shiinc-259651,3,21,"2020-05-27 16:27:50"
r-shiinc-259652,3,21,"2020-05-27 16:27:50"
r-shiinc-259653,3,21,"2020-05-27 16:27:52"
r-shiinc-259654,3,21,"2020-05-27 16:27:52"
r-shiinc-259655,3,21,"2020-05-27 16:27:52"
r-shiinc-259656,3,21,"2020-05-27 16:27:54"
r-shiinc-259657,3,22,"2020-05-27 16:27:54"
r-shiinc-259660,3,10,"2020-05-27 16:30:38"
r-shiinc-259680,3,3,"2020-05-27 16:51:22"
r-shiinc-259681,3,3,"2020-05-27 16:51:22"
r-shiinc-259682,3,21,"2020-05-27 16:51:45"
r-shiinc-259683,3,20,"2020-05-27 16:51:45"
r-shiinc-259684,3,21,"2020-05-27 16:51:45"
r-shiinc-259688,3,11,"2020-05-27 16:54:40"
r-shiinc-259702,3,13,"2020-05-27 17:08:39"
r-shiinc-259705,3,17,"2020-05-27 17:14:54"
r-shiinc-259706,5,18,"2020-05-27 17:14:55"
r-shiinc-259707,4,20,"2020-05-27 17:14:56"
r-shiinc-259708,4,20,"2020-05-27 17:14:56"
r-shiinc-259709,4,22,"2020-05-27 17:14:57"
r-shiinc-259710,4,21,"2020-05-27 17:14:59"
r-shiinc-259711,5,24,"2020-05-27 17:14:59"
r-shiinc-259712,4,22,"2020-05-27 17:14:59"
r-shiinc-259713,4,21,"2020-05-27 17:15:00"
r-shiinc-259714,5,21,"2020-05-27 17:15:01"
r-shiinc-259715,3,2,"2020-05-27 17:23:30"
r-shiinc-259716,3,3,"2020-05-27 17:23:30"
r-shiinc-259717,5,16,"2020-05-27 17:25:56"
r-shiinc-259738,3,18,"2020-05-27 18:17:42"
r-shiinc-259739,3,21,"2020-05-27 18:17:44"
r-shiinc-259740,3,22,"2020-05-27 18:17:45"
r-shiinc-259749,3,10,"2020-05-27 18:23:28"
r-shiinc-259771,3,6,"2020-05-27 18:48:32"
r-shiinc-259859,3,2,"2020-05-27 20:26:32"
r-shiinc-259910,3,23,"2020-05-27 21:27:34"
r-shiinc-259911,3,28,"2020-05-27 21:27:38"
r-shiinc-259912,3,31,"2020-05-27 21:27:39"
r-shiinc-259913,3,33,"2020-05-27 21:27:48"
r-shiinc-259914,3,31,"2020-05-27 21:27:49"
r-shiinc-259916,3,32,"2020-05-27 21:27:51"
r-shiinc-259917,3,32,"2020-05-27 21:27:52"
r-shiinc-259918,3,31,"2020-05-27 21:27:53"
r-shiinc-259919,3,32,"2020-05-27 21:27:54"
r-shiinc-259920,3,33,"2020-05-27 21:27:57"
r-shiinc-259922,3,31,"2020-05-27 21:36:27"
r-shiinc-259923,3,27,"2020-05-27 21:36:29"
r-shiinc-259924,3,25,"2020-05-27 21:36:30"
r-shiinc-259925,3,31,"2020-05-27 21:36:30"
r-shiinc-259927,3,30,"2020-05-27 21:36:38"
r-shiinc-259928,3,24,"2020-05-27 21:36:38"
r-shiinc-259929,3,25,"2020-05-27 21:36:41"
r-shiinc-259930,3,32,"2020-05-27 21:36:41"
r-shiinc-259931,3,26,"2020-05-27 21:36:41"
r-shiinc-259932,3,31,"2020-05-27 21:36:44"
r-shiinc-259933,3,34,"2020-05-27 21:36:46"
r-shiinc-259934,3,29,"2020-05-27 21:36:47"
r-shiinc-259936,3,29,"2020-05-27 21:36:50"
r-shiinc-259938,3,18,"2020-05-27 21:38:03"
r-shiinc-259939,3,17,"2020-05-27 21:38:04"
r-shiinc-259942,4,17,"2020-05-27 21:48:24"
r-shiinc-259943,4,19,"2020-05-27 21:49:58"
r-shiinc-259944,4,20,"2020-05-27 21:52:12"
r-shiinc-259945,4,18,"2020-05-27 21:55:30"
r-shiinc-259951,4,29,"2020-05-27 22:47:46"
r-shiinc-259952,4,35,"2020-05-27 22:47:48"
r-shiinc-259953,4,33,"2020-05-27 22:47:49"
r-shiinc-260046,3,2,"2020-05-27 23:08:57"
r-shiinc-260047,3,8,"2020-05-27 23:08:57"
r-shiinc-260048,3,9,"2020-05-27 23:08:57"
r-shiinc-260049,3,14,"2020-05-27 23:08:58"
r-shiinc-260050,3,17,"2020-05-27 23:11:13"
r-shiinc-260057,5,20,"2020-05-28 00:09:20"
r-shiinc-260058,5,18,"2020-05-28 00:09:22"
r-shiinc-260059,5,20,"2020-05-28 00:09:24"
r-shiinc-260060,5,20,"2020-05-28 00:09:26"
r-shiinc-260068,5,79,"2020-05-28 01:46:18"
r-shiinc-260069,5,82,"2020-05-28 01:46:18"
r-shiinc-260070,5,77,"2020-05-28 01:46:25"
r-shiinc-260071,5,80,"2020-05-28 01:46:35"
r-shiinc-260072,5,74,"2020-05-28 01:46:41"
r-shiinc-260073,5,79,"2020-05-28 01:46:51"
r-shiinc-260074,5,78,"2020-05-28 01:47:05"
r-shiinc-260078,5,67,"2020-05-28 02:00:05"
r-shiinc-260079,4,40,"2020-05-28 02:00:11"
r-shiinc-260080,5,60,"2020-05-28 02:01:23"
r-shiinc-260081,4,51,"2020-05-28 02:03:22"
r-shiinc-260083,4,57,"2020-05-28 02:03:48"
r-shiinc-260085,4,62,"2020-05-28 02:04:44"
r-shiinc-260086,4,57,"2020-05-28 02:06:13"
r-shiinc-260087,4,54,"2020-05-28 02:06:19"
r-shiinc-260088,4,60,"2020-05-28 02:06:43"
r-shiinc-260089,4,51,"2020-05-28 02:06:48"
r-shiinc-260090,4,53,"2020-05-28 02:06:59"
r-shiinc-260091,4,72,"2020-05-28 02:07:32"
r-shiinc-260092,4,60,"2020-05-28 02:08:09"
r-shiinc-260093,4,52,"2020-05-28 02:08:22"
r-shiinc-260097,3,4,"2020-05-28 02:31:38"
r-shiinc-260098,3,11,"2020-05-28 02:31:39"
r-shiinc-260099,3,14,"2020-05-28 02:31:39"
r-shiinc-260380,3,7,"2020-05-28 13:39:21"
r-shiinc-260383,3,7,"2020-05-28 13:48:00"
r-shiinc-260384,3,5,"2020-05-28 13:48:02"
r-shiinc-260387,4,22,"2020-05-28 13:48:41"
r-shiinc-260388,3,13,"2020-05-28 13:48:46"
r-shiinc-260390,3,7,"2020-05-28 13:53:30"
r-shiinc-260395,3,3,"2020-05-28 14:05:26"
r-shiinc-260396,3,3,"2020-05-28 14:06:01"
r-shiinc-260398,3,10,"2020-05-28 14:06:14"
r-shiinc-260399,3,21,"2020-05-28 14:06:15"
r-shiinc-260400,3,2,"2020-05-28 14:06:50"
r-shiinc-260418,3,20,"2020-05-28 14:14:54"
r-shiinc-260419,4,21,"2020-05-28 14:14:54"
r-shiinc-260420,3,21,"2020-05-28 14:14:55"
r-shiinc-260421,4,19,"2020-05-28 14:14:55"
r-shiinc-260422,3,19,"2020-05-28 14:14:55"
r-shiinc-260423,4,21,"2020-05-28 14:14:55"
r-shiinc-260429,4,15,"2020-05-28 14:27:47"
r-shiinc-260431,4,19,"2020-05-28 14:29:31"
r-shiinc-260432,3,11,"2020-05-28 14:30:23"
r-shiinc-260442,3,6,"2020-05-28 14:34:06"
r-shiinc-260459,3,9,"2020-05-28 14:56:53"
r-shiinc-260508,3,5,"2020-05-28 15:14:45"
r-shiinc-260510,4,5,"2020-05-28 15:18:23"
r-shiinc-260515,3,7,"2020-05-28 15:37:15"
r-shiinc-260516,3,8,"2020-05-28 15:37:15"
r-shiinc-260519,3,8,"2020-05-28 15:39:13"
r-shiinc-260520,3,3,"2020-05-28 15:39:37"
r-shiinc-260521,3,9,"2020-05-28 15:40:47"
r-shiinc-260525,3,17,"2020-05-28 15:41:42"
r-shiinc-260526,5,9,"2020-05-28 15:42:00"
r-shiinc-260527,3,4,"2020-05-28 15:42:17"
r-shiinc-260529,3,6,"2020-05-28 15:43:36"
r-shiinc-260530,3,5,"2020-05-28 15:43:56"
r-shiinc-260532,3,6,"2020-05-28 15:44:34"
r-shiinc-260533,3,4,"2020-05-28 15:44:34"
r-shiinc-260534,4,10,"2020-05-28 15:44:35"
r-shiinc-260535,3,3,"2020-05-28 15:45:17"
r-shiinc-260537,3,2,"2020-05-28 15:45:59"
r-shiinc-260547,3,3,"2020-05-28 15:54:02"
r-shiinc-260550,3,4,"2020-05-28 15:55:22"
r-shiinc-260551,3,2,"2020-05-28 15:55:34"
r-shiinc-260554,3,2,"2020-05-28 15:58:12"
r-shiinc-260561,3,15,"2020-05-28 16:06:25"
r-shiinc-260562,3,17,"2020-05-28 16:06:26"
r-shiinc-260563,3,16,"2020-05-28 16:06:26"
r-shiinc-260564,3,16,"2020-05-28 16:06:26"
r-shiinc-260567,3,11,"2020-05-28 16:06:59"
r-shiinc-260570,3,10,"2020-05-28 16:13:05"
r-shiinc-260571,3,14,"2020-05-28 16:14:54"
r-shiinc-260572,3,9,"2020-05-28 16:15:42"
r-shiinc-260573,3,10,"2020-05-28 16:16:37"
r-shiinc-260574,3,10,"2020-05-28 16:18:44"
r-shiinc-260576,3,10,"2020-05-28 16:23:04"
r-shiinc-260577,3,11,"2020-05-28 16:24:32"
r-shiinc-260578,3,6,"2020-05-28 16:25:52"
r-shiinc-260579,3,8,"2020-05-28 16:27:04"
r-shiinc-260584,3,20,"2020-05-28 16:33:32"
r-shiinc-260585,3,20,"2020-05-28 16:33:32"
r-shiinc-260586,3,21,"2020-05-28 16:33:33"
r-shiinc-260587,3,20,"2020-05-28 16:33:35"
r-shiinc-260588,3,20,"2020-05-28 16:33:35"
r-shiinc-260589,3,22,"2020-05-28 16:33:36"
r-shiinc-260590,3,21,"2020-05-28 16:33:37"
r-shiinc-260591,3,21,"2020-05-28 16:33:37"
r-shiinc-260592,3,21,"2020-05-28 16:33:38"
r-shiinc-260593,3,23,"2020-05-28 16:33:38"
r-shiinc-260602,4,30,"2020-05-28 16:52:03"
r-shiinc-260616,4,17,"2020-05-28 17:14:55"
r-shiinc-260617,4,20,"2020-05-28 17:14:56"
r-shiinc-260618,5,21,"2020-05-28 17:14:58"
r-shiinc-260619,4,21,"2020-05-28 17:14:58"
r-shiinc-260620,4,18,"2020-05-28 17:14:58"
r-shiinc-260621,4,22,"2020-05-28 17:14:59"
r-shiinc-260622,4,22,"2020-05-28 17:14:59"
r-shiinc-260630,3,15,"2020-05-28 17:30:41"
r-shiinc-260631,3,16,"2020-05-28 17:30:42"
r-shiinc-260632,3,17,"2020-05-28 17:30:42"
r-shiinc-260634,3,3,"2020-05-28 17:37:34"
r-shiinc-260635,3,4,"2020-05-28 17:37:34"
r-shiinc-260650,3,18,"2020-05-28 17:42:56"
r-shiinc-260651,3,18,"2020-05-28 17:42:57"
r-shiinc-260652,3,18,"2020-05-28 17:42:57"
r-shiinc-260669,3,3,"2020-05-28 18:14:55"
r-shiinc-260692,3,2,"2020-05-28 18:29:52"
r-shiinc-260708,4,19,"2020-05-28 18:48:53"
r-shiinc-260725,4,18,"2020-05-28 18:50:59"
r-shiinc-260726,4,19,"2020-05-28 18:54:18"
r-shiinc-260778,4,19,"2020-05-28 18:59:22"
r-shiinc-260824,3,2,"2020-05-28 19:56:38"
r-shiinc-260837,3,32,"2020-05-28 21:36:43"
r-shiinc-260838,3,25,"2020-05-28 21:36:45"
r-shiinc-260839,3,25,"2020-05-28 21:36:45"
r-shiinc-260840,3,32,"2020-05-28 21:36:45"
r-shiinc-260842,3,29,"2020-05-28 21:36:53"
r-shiinc-260843,3,29,"2020-05-28 21:36:56"
r-shiinc-260844,3,29,"2020-05-28 21:36:58"
r-shiinc-260845,3,39,"2020-05-28 21:37:03"
r-shiinc-260846,3,32,"2020-05-28 21:37:06"
r-shiinc-260847,3,38,"2020-05-28 21:37:08"
r-shiinc-260848,3,35,"2020-05-28 21:37:08"
r-shiinc-260849,3,31,"2020-05-28 21:37:09"
r-shiinc-260850,3,31,"2020-05-28 21:37:13"
r-shiinc-260851,3,29,"2020-05-28 21:37:15"
r-shiinc-260852,3,34,"2020-05-28 21:37:15"
r-shiinc-260853,3,39,"2020-05-28 21:37:18"
r-shiinc-260855,3,32,"2020-05-28 21:37:24"
r-shiinc-260856,3,32,"2020-05-28 21:37:30"
r-shiinc-260857,3,31,"2020-05-28 21:37:30"
r-shiinc-260858,3,33,"2020-05-28 21:37:31"
r-shiinc-260859,3,30,"2020-05-28 21:37:33"
r-shiinc-260860,3,32,"2020-05-28 21:37:38"
r-shiinc-260870,3,4,"2020-05-28 22:19:36"
r-shiinc-260871,3,10,"2020-05-28 22:19:36"
r-shiinc-260872,3,20,"2020-05-28 22:19:38"
r-shiinc-260874,3,22,"2020-05-28 22:19:38"
r-shiinc-260876,3,20,"2020-05-28 22:30:47"
r-shiinc-260888,3,3,"2020-05-28 23:03:23"
r-shiinc-260996,3,5,"2020-05-28 23:21:31"
r-shiinc-260997,3,16,"2020-05-28 23:21:31"
r-shiinc-260998,3,17,"2020-05-28 23:21:31"
r-shiinc-261007,4,32,"2020-05-28 23:44:52"
r-shiinc-261009,4,33,"2020-05-28 23:44:52"
r-shiinc-261010,4,36,"2020-05-28 23:44:53"
r-shiinc-261011,4,28,"2020-05-28 23:44:54"
r-shiinc-261041,5,19,"2020-05-29 00:09:21"
r-shiinc-261042,5,18,"2020-05-29 00:09:23"
r-shiinc-261043,5,20,"2020-05-29 00:09:25"
r-shiinc-261053,5,62,"2020-05-29 01:32:49"
r-shiinc-261054,5,58,"2020-05-29 01:32:59"
r-shiinc-261055,5,59,"2020-05-29 01:33:05"
r-shiinc-261056,5,64,"2020-05-29 01:33:14"
r-shiinc-261057,4,45,"2020-05-29 01:33:25"
r-shiinc-261058,5,55,"2020-05-29 01:33:36"
r-shiinc-261060,5,58,"2020-05-29 01:33:45"
r-shiinc-261061,5,57,"2020-05-29 01:34:06"
r-shiinc-261062,5,59,"2020-05-29 01:34:20"
r-shiinc-261063,5,57,"2020-05-29 01:34:35"
r-shiinc-261064,5,97,"2020-05-29 01:34:43"
r-shiinc-261065,5,67,"2020-05-29 01:34:43"
r-shiinc-261069,5,78,"2020-05-29 02:18:47"
r-shiinc-261070,5,74,"2020-05-29 02:18:54"
r-shiinc-261071,5,83,"2020-05-29 02:18:59"
r-shiinc-261072,5,67,"2020-05-29 02:18:59"
r-shiinc-261073,5,63,"2020-05-29 02:19:11"
r-shiinc-261074,5,77,"2020-05-29 02:19:11"
r-shiinc-261075,5,65,"2020-05-29 02:19:20"
r-shiinc-261076,5,75,"2020-05-29 02:19:46"
r-shiinc-261077,5,70,"2020-05-29 02:19:51"
r-shiinc-261078,5,68,"2020-05-29 02:19:58"
r-shiinc-261079,5,67,"2020-05-29 02:20:06"
r-shiinc-261080,5,64,"2020-05-29 02:20:14"
r-shiinc-261081,5,71,"2020-05-29 02:20:17"
r-shiinc-261082,5,66,"2020-05-29 02:20:24"
r-shiinc-261083,5,72,"2020-05-29 02:20:29"
r-shiinc-261084,5,74,"2020-05-29 02:20:56"
r-shiinc-261300,3,3,"2020-05-29 13:36:45"
r-shiinc-261302,5,18,"2020-05-29 13:41:01"
r-shiinc-261304,3,14,"2020-05-29 13:49:12"
r-shiinc-261305,4,17,"2020-05-29 13:49:12"
r-shiinc-261307,4,22,"2020-05-29 13:49:13"
r-shiinc-261338,3,4,"2020-05-29 14:05:26"
r-shiinc-261339,3,10,"2020-05-29 14:05:26"
r-shiinc-261340,3,5,"2020-05-29 14:08:05"
r-shiinc-261361,3,7,"2020-05-29 14:27:58"
r-shiinc-261362,3,5,"2020-05-29 14:27:58"
r-shiinc-261366,1,2,"2020-05-29 14:47:26"
r-shiinc-261369,3,14,"2020-05-29 14:48:20"
r-shiinc-261370,3,14,"2020-05-29 14:48:20"
r-shiinc-261371,3,16,"2020-05-29 14:48:21"
r-shiinc-261372,3,18,"2020-05-29 14:48:21"
r-shiinc-261373,3,18,"2020-05-29 14:48:22"
r-shiinc-261384,3,4,"2020-05-29 14:58:00"
r-shiinc-261388,3,13,"2020-05-29 15:02:46"
r-shiinc-261389,3,19,"2020-05-29 15:06:30"
r-shiinc-261398,5,2,"2020-05-29 15:17:33"
r-shiinc-261407,3,3,"2020-05-29 15:27:18"
r-shiinc-261408,3,6,"2020-05-29 15:27:19"
r-shiinc-261413,4,6,"2020-05-29 15:30:08"
r-shiinc-261415,3,8,"2020-05-29 15:33:51"
r-shiinc-261417,3,13,"2020-05-29 15:33:51"
r-shiinc-261418,3,10,"2020-05-29 15:33:52"
r-shiinc-261419,4,35,"2020-05-29 15:34:38"
r-shiinc-261421,3,8,"2020-05-29 15:34:43"
r-shiinc-261434,3,15,"2020-05-29 15:42:49"
r-shiinc-261435,3,14,"2020-05-29 15:42:49"
r-shiinc-261436,3,14,"2020-05-29 15:42:50"
r-shiinc-261444,3,4,"2020-05-29 15:51:05"
r-shiinc-261446,3,4,"2020-05-29 15:55:14"
r-shiinc-261451,3,5,"2020-05-29 15:57:21"
r-shiinc-261454,4,14,"2020-05-29 15:59:17"
r-shiinc-261470,3,20,"2020-05-29 16:12:35"
r-shiinc-261471,3,8,"2020-05-29 16:13:56"
r-shiinc-261473,4,10,"2020-05-29 16:14:59"
r-shiinc-261474,3,16,"2020-05-29 16:16:41"
r-shiinc-261475,3,13,"2020-05-29 16:17:34"
r-shiinc-261476,3,13,"2020-05-29 16:20:11"
r-shiinc-261477,3,16,"2020-05-29 16:21:54"
r-shiinc-261478,3,12,"2020-05-29 16:22:07"
r-shiinc-261531,3,21,"2020-05-29 16:30:57"
r-shiinc-261532,3,22,"2020-05-29 16:30:57"
r-shiinc-261533,3,21,"2020-05-29 16:30:58"
r-shiinc-261534,3,21,"2020-05-29 16:31:00"
r-shiinc-261535,3,21,"2020-05-29 16:31:00"
r-shiinc-261536,3,21,"2020-05-29 16:31:00"
r-shiinc-261537,3,21,"2020-05-29 16:31:00"
r-shiinc-261538,3,21,"2020-05-29 16:31:00"
r-shiinc-261562,3,9,"2020-05-29 16:39:49"
r-shiinc-261566,3,2,"2020-05-29 16:42:46"
r-shiinc-261575,3,14,"2020-05-29 16:44:56"
r-shiinc-261576,5,4,"2020-05-29 16:45:14"
r-shiinc-261581,3,8,"2020-05-29 16:46:52"
r-shiinc-261586,3,9,"2020-05-29 16:48:09"
r-shiinc-261588,3,14,"2020-05-29 16:48:31"
r-shiinc-261592,3,10,"2020-05-29 16:49:30"
r-shiinc-261593,3,4,"2020-05-29 16:50:49"
r-shiinc-261595,3,7,"2020-05-29 16:51:19"
r-shiinc-261597,3,18,"2020-05-29 16:51:56"
r-shiinc-261598,3,6,"2020-05-29 16:52:57"
r-shiinc-261599,4,11,"2020-05-29 16:53:41"
r-shiinc-261600,3,4,"2020-05-29 16:54:17"
r-shiinc-261601,4,10,"2020-05-29 16:54:51"
r-shiinc-261607,3,9,"2020-05-29 17:04:12"
r-shiinc-261608,3,14,"2020-05-29 17:05:21"
r-shiinc-261619,4,16,"2020-05-29 17:07:26"
r-shiinc-261620,4,18,"2020-05-29 17:07:27"
r-shiinc-261621,3,18,"2020-05-29 17:07:28"
r-shiinc-261622,3,20,"2020-05-29 17:07:29"
r-shiinc-261623,4,20,"2020-05-29 17:07:29"
r-shiinc-261624,4,20,"2020-05-29 17:07:30"
r-shiinc-261625,5,23,"2020-05-29 17:07:30"
r-shiinc-261626,4,25,"2020-05-29 17:07:31"
r-shiinc-261628,3,4,"2020-05-29 17:17:16"
r-shiinc-261629,3,2,"2020-05-29 17:17:16"
r-shiinc-261635,3,15,"2020-05-29 17:25:22"
r-shiinc-261636,3,14,"2020-05-29 17:25:22"
r-shiinc-261643,4,18,"2020-05-29 18:07:32"
r-shiinc-261644,3,17,"2020-05-29 18:07:32"
r-shiinc-261645,3,18,"2020-05-29 18:07:33"
r-shiinc-261651,3,13,"2020-05-29 18:23:12"
r-shiinc-261656,4,18,"2020-05-29 18:35:27"
r-shiinc-261661,4,20,"2020-05-29 18:44:44"
r-shiinc-261664,4,18,"2020-05-29 18:46:12"
r-shiinc-261665,4,20,"2020-05-29 18:50:21"
r-shiinc-261744,3,2,"2020-05-29 20:51:02"
r-shiinc-261945,5,68,"2020-05-30 00:39:29"
r-shiinc-261946,5,75,"2020-05-30 00:39:49"
r-shiinc-261947,4,64,"2020-05-30 00:41:20"
r-shiinc-261948,4,60,"2020-05-30 00:41:36"
r-shiinc-262018,4,47,"2020-05-30 03:48:13"
r-shiinc-262020,5,70,"2020-05-30 03:48:30"
r-shiinc-262021,5,73,"2020-05-30 03:48:39"
r-shiinc-262022,5,71,"2020-05-30 03:48:40"
r-shiinc-262023,5,73,"2020-05-30 03:48:49"
r-shiinc-262026,5,73,"2020-05-30 03:49:32"
r-shiinc-262027,5,71,"2020-05-30 03:50:07"
